listing_nickname,building,rev_mo,launch_date,end_date
MS914,marina,2019-11-30T08:00:00Z,2018-09-05T07:00:00Z,2019-12-31T08:00:00Z
MS914,marina,2019-12-31T08:00:00Z,2018-09-05T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS915,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS915,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS915,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS915,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS915,marina,2018-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2018-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2018-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2018-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-01-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-02-28T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-03-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-04-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-05-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-06-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-07-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-08-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS915,marina,2019-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS916,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS916,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS916,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS916,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS916,marina,2018-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2018-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2018-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2018-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-01-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-02-28T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-03-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-04-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-05-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-06-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-07-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-08-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS916,marina,2019-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
R527,rollin,2016-10-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2016-11-30T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2016-12-31T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-01-31T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-02-28T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-03-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-04-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-05-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-06-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-07-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-08-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-09-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-10-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-11-30T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2017-12-31T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-01-31T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-02-28T08:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-03-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-04-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-05-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-06-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-07-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-08-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-09-30T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R527,rollin,2018-10-31T07:00:00Z,2016-10-03T07:00:00Z,2018-10-03T07:00:00Z
R712,rollin,2017-03-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-04-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-05-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-06-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-07-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-08-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-09-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-10-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-11-30T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2017-12-31T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-01-31T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-02-28T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-03-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-04-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-05-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-06-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-07-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-08-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-09-30T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-10-31T07:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-11-30T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R712,rollin,2018-12-31T08:00:00Z,2017-03-07T08:00:00Z,2018-12-31T08:00:00Z
R912,rollin,2016-10-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2016-11-30T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2016-12-31T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-01-31T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-02-28T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-03-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-04-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-05-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-06-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-07-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-08-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-09-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-10-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-11-30T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2017-12-31T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-01-31T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-02-28T08:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-03-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-04-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-05-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-06-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-07-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-08-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-09-30T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
R912,rollin,2018-10-31T07:00:00Z,2016-10-12T07:00:00Z,2018-10-12T07:00:00Z
T19G,tower,2016-10-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2016-11-30T08:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2016-12-31T08:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-01-31T08:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-02-28T08:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-03-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-04-30T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-05-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-06-30T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-07-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-08-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-09-30T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T19G,tower,2017-10-31T07:00:00Z,2016-10-31T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2016-11-30T08:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2016-12-31T08:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-01-31T08:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-02-28T08:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-03-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-04-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-05-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-06-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-07-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-08-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-09-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2017-10-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-28T07:00:00Z
T8D,tower,2016-11-30T08:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2016-12-31T08:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-01-31T08:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-02-28T08:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-03-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-04-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-05-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-06-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-07-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-08-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-09-30T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
T8D,tower,2017-10-31T07:00:00Z,2016-11-02T07:00:00Z,2017-10-31T07:00:00Z
V504,volta,2016-11-30T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2016-12-31T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-01-31T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-02-28T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-03-31T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-04-30T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-05-31T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-06-30T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-07-31T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-08-31T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-09-30T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-10-31T07:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-11-30T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V504,volta,2017-12-31T08:00:00Z,2016-11-09T08:00:00Z,2017-12-31T08:00:00Z
V603,volta,2017-02-28T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-03-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-04-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-05-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-06-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-07-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-08-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-09-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-10-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-11-30T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2017-12-31T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-01-31T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-02-28T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-03-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-04-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-05-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-06-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-07-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-08-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-09-30T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-10-31T07:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-11-30T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V603,volta,2018-12-31T08:00:00Z,2017-02-19T08:00:00Z,2018-12-31T08:00:00Z
V604,volta,2016-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2016-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-01-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-02-28T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-03-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-04-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-05-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-06-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-07-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-08-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-09-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-10-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2017-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-01-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-02-28T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-03-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-04-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-05-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-06-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-07-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-08-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-09-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-10-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V604,volta,2018-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2016-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2016-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-01-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-02-28T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-03-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-04-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-05-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-06-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-07-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-08-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-09-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-10-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2017-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-01-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-02-28T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-03-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-04-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-05-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-06-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-07-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-08-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-09-30T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-10-31T07:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-11-30T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
V703,volta,2018-12-31T08:00:00Z,2016-11-04T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-04-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-05-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-06-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-07-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-08-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-09-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-10-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-11-30T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2017-12-31T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-01-31T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-02-28T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-03-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-04-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-05-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-06-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-07-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-08-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-09-30T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-10-31T07:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-11-30T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VK1701,viktoria,2018-12-31T08:00:00Z,2017-04-10T07:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-01-31T08:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-02-28T08:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-03-31T07:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-04-30T07:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-05-31T07:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
VR1203,verve,2017-06-30T07:00:00Z,2017-01-04T08:00:00Z,2018-12-31T08:00:00Z
