conf,listing_nickname,booked,rev,status,source,year,month,BT,rev_mo,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
HMH53E3QJS,EX707,2018-06-10,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-11,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-12,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-13,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-14,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-15,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMH53E3QJS,EX707,2018-06-16,235.47714285714284,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM5X2HCSNW,EX707,2018-06-17,212.1875,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM5X2HCSNW,EX707,2018-06-18,212.1875,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM5X2HCSNW,EX707,2018-06-19,212.1875,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM5X2HCSNW,EX707,2018-06-20,212.1875,confirmed,Airbnb,2018,6,1,2018-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-01,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-02,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-03,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-04,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-05,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-06,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-07,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-08,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-09,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-10,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-11,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-12,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-13,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-14,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-15,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-16,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-17,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-18,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-19,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-20,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-21,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-22,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-23,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-24,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-25,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-26,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-27,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-02-28,169,confirmed,manual,2017,2,1,2017-02-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-01,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-02,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-03,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-04,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-05,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-06,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-07,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-08,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-09,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-10,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-11,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-12,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-13,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-14,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-15,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-16,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-17,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-18,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-19,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-20,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-21,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-22,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-23,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-24,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-25,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-26,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-27,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-28,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-29,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-30,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-03-31,169,confirmed,manual,2017,3,1,2017-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-01,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-02,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-03,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-04,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-05,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-06,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-07,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-08,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-09,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-10,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-11,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-12,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-13,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-14,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-15,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-16,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-17,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-18,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-19,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-20,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-21,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-22,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-23,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-24,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-25,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-26,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-27,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-28,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-29,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-04-30,169,confirmed,manual,2017,4,1,2017-04-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-01,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-02,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-03,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-04,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-05,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-06,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-07,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-08,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-09,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-10,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-11,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-12,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-13,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-14,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-15,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-16,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-17,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-18,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-19,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-20,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-21,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-22,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-23,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-24,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-25,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-26,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-27,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-28,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-29,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-30,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-05-31,169,confirmed,manual,2017,5,1,2017-05-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-01,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-02,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-03,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-04,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-05,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-06,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
0,EX707,2017-06-07,169,confirmed,manual,2017,6,1,2017-06-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
