conf,listing_nickname,booked,rev,status,source
RU-B3wyZX,CR302,2018-06-05,216.68,confirmed,Expedia
RU-B3wyZX,CR302,2018-06-06,216.68,confirmed,Expedia
RU-B3wyZX,CR302,2018-06-07,216.68,confirmed,Expedia
RU-B3wyZX,CR302,2018-06-08,216.68,confirmed,Expedia
RU-B3wyZX,CR302,2018-06-09,216.68,confirmed,Expedia
RU-B3wyZX,CR302,2018-06-10,216.68,confirmed,Expedia
RU-O3mgRL,CR302,2018-07-06,250.14666666666668,confirmed,Expedia
RU-O3mgRL,CR302,2018-07-07,250.14666666666668,confirmed,Expedia
RU-O3mgRL,CR302,2018-07-08,250.14666666666668,confirmed,Expedia
5l1kEz8,CR302,2018-06-01,181.665,confirmed,direct
5l1kEz8,CR302,2018-06-02,181.665,confirmed,direct
RU-xKRANJ,CR302,2018-06-18,216.67999999999998,confirmed,Expedia
RU-xKRANJ,CR302,2018-06-19,216.67999999999998,confirmed,Expedia
RU-xKRANJ,CR302,2018-06-20,216.67999999999998,confirmed,Expedia
RU-nwBOPY,CR302,2018-09-09,157.09,confirmed,Expedia
RU-D3y4jq,CR302,2018-06-24,264.24,confirmed,Expedia
RU-D3y4jq,CR302,2018-06-25,264.24,confirmed,Expedia
RU-nwB3Qp,CR302,2018-10-03,189.055,confirmed,Expedia
RU-nwB3Qp,CR302,2018-10-04,189.055,confirmed,Expedia
RU-O3N29R,CR302,2018-06-11,216.67999999999998,confirmed,Expedia
RU-O3N29R,CR302,2018-06-12,216.67999999999998,confirmed,Expedia
RU-O3N29R,CR302,2018-06-13,216.67999999999998,confirmed,Expedia
RU-1J0rlm,CR302,2018-07-14,202.05,confirmed,Expedia
RU-1J0rlm,CR302,2018-07-15,202.05,confirmed,Expedia
RU-2KyGpN,CR302,2018-07-03,135.42,confirmed,Expedia
RU-2KyGpN,CR302,2018-07-04,135.42,confirmed,Expedia
RU-2KyGpN,CR302,2018-07-05,135.42,confirmed,Expedia
RU-1J06gZ,CR302,2018-06-29,211.39,confirmed,Expedia
RU-1J06gZ,CR302,2018-06-30,211.39,confirmed,Expedia
RU-A3w5D1,CR302,2018-10-01,157.09,confirmed,Expedia
RU-A3w5D1,CR302,2018-10-02,157.09,confirmed,Expedia
RU-vGnmAV,CR302,2018-07-01,135.415,confirmed,Expedia
RU-vGnmAV,CR302,2018-07-02,135.415,confirmed,Expedia
RU-vGno3X,CR302,2018-07-09,198.69400000000002,confirmed,Expedia
RU-vGno3X,CR302,2018-07-10,198.69400000000002,confirmed,Expedia
RU-vGno3X,CR302,2018-07-11,198.69400000000002,confirmed,Expedia
RU-vGno3X,CR302,2018-07-12,198.69400000000002,confirmed,Expedia
RU-vGno3X,CR302,2018-07-13,198.69400000000002,confirmed,Expedia
RU-1JXJLm,CR302,2018-06-26,216.67999999999998,confirmed,Expedia
RU-1JXJLm,CR302,2018-06-27,216.67999999999998,confirmed,Expedia
RU-1JXJLm,CR302,2018-06-28,216.67999999999998,confirmed,Expedia
RU-G3DYDK,CR302,2018-09-15,158.17,confirmed,Expedia
RU-mv1XDp,CR302,2018-07-18,221.01,confirmed,Expedia
RU-mv1XDp,CR302,2018-07-19,221.01,confirmed,Expedia
RU-4MlNMk,CR302,2018-08-29,164.49,confirmed,Expedia
RU-1J0qlj,CR302,2018-08-01,286.232,confirmed,Expedia
RU-1J0qlj,CR302,2018-08-02,286.232,confirmed,Expedia
RU-1J0qlj,CR302,2018-08-03,286.232,confirmed,Expedia
RU-1J0qlj,CR302,2018-08-04,286.232,confirmed,Expedia
RU-1J0qlj,CR302,2018-08-05,286.232,confirmed,Expedia
RU-gmR9m3,CR302,2018-07-20,231.845,confirmed,Expedia
RU-gmR9m3,CR302,2018-07-21,231.845,confirmed,Expedia
RU-O3mp8E,CR302,2018-07-24,209.64,confirmed,Expedia
RU-O3mp8E,CR302,2018-07-25,209.64,confirmed,Expedia
RU-7PEqm8,CR302,2018-07-26,204.76,confirmed,Expedia
RU-7PEqm8,CR302,2018-07-27,204.76,confirmed,Expedia
RU-7PEqm8,CR302,2018-07-28,204.76,confirmed,Expedia
RU-7PEqm8,CR302,2018-07-29,204.76,confirmed,Expedia
RU-nw2AgD,CR302,2018-07-16,177.135,confirmed,Expedia
RU-nw2AgD,CR302,2018-07-17,177.135,confirmed,Expedia
RU-X8yvPo,CR302,2018-08-10,272.65000000000003,confirmed,Expedia
RU-X8yvPo,CR302,2018-08-11,272.65000000000003,confirmed,Expedia
RU-X8yvPo,CR302,2018-08-12,272.65000000000003,confirmed,Expedia
RU-2KyPp1,CR302,2018-07-22,245.385,confirmed,Expedia
RU-2KyPp1,CR302,2018-07-23,245.385,confirmed,Expedia
HMYQZ5YBKC,CR302,2018-08-07,287.76666666666665,confirmed,Airbnb
HMYQZ5YBKC,CR302,2018-08-08,287.76666666666665,confirmed,Airbnb
HMYQZ5YBKC,CR302,2018-08-09,287.76666666666665,confirmed,Airbnb
RU-5Nm26A,CR304,2018-09-02,134.88,confirmed,Expedia
RU-Q9YnD7,CR304,2018-08-11,211.696,confirmed,Expedia
RU-Q9YnD7,CR304,2018-08-12,211.696,confirmed,Expedia
RU-Q9YnD7,CR304,2018-08-13,211.696,confirmed,Expedia
RU-Q9YnD7,CR304,2018-08-14,211.696,confirmed,Expedia
RU-Q9YnD7,CR304,2018-08-15,211.696,confirmed,Expedia
RU-mvKk9R,CR304,2018-09-25,219.32,confirmed,Expedia
RU-mvKk9R,CR304,2018-09-26,219.32,confirmed,Expedia
RU-vGP268,CR304,2018-05-15,150.05,confirmed,Expedia
RU-vGP268,CR304,2018-05-16,150.05,confirmed,Expedia
RU-P3OYLz,CR304,2018-05-22,265.43,confirmed,Expedia
RU-P3OYLz,CR304,2018-05-23,265.43,confirmed,Expedia
RU-Y3j79W,CR304,2018-09-20,193.925,confirmed,Expedia
RU-Y3j79W,CR304,2018-09-21,193.925,confirmed,Expedia
RU-pyNRPm,CR304,2018-08-19,202.055,confirmed,Expedia
RU-pyNRPm,CR304,2018-08-20,202.055,confirmed,Expedia
RU-L3QQVp,CR304,2018-09-09,176.59,confirmed,Expedia
RU-K3g0R8,CR304,2018-09-05,185.98333333333335,confirmed,Expedia
RU-K3g0R8,CR304,2018-09-06,185.98333333333335,confirmed,Expedia
RU-K3g0R8,CR304,2018-09-07,185.98333333333335,confirmed,Expedia
RU-nwLJ04,CR304,2018-08-31,369.94,confirmed,Expedia
RU-nwLJ04,CR304,2018-09-01,369.94,confirmed,Expedia
RU-A3wvE1,CR304,2018-10-09,174.78333333333333,confirmed,Expedia
RU-A3wvE1,CR304,2018-10-10,174.78333333333333,confirmed,Expedia
RU-A3wvE1,CR304,2018-10-11,174.78333333333333,confirmed,Expedia
RU-A3RwZP,CR304,2018-08-22,202.23333333333335,confirmed,Expedia
RU-A3RwZP,CR304,2018-08-23,202.23333333333335,confirmed,Expedia
RU-A3RwZP,CR304,2018-08-24,202.23333333333335,confirmed,Expedia
RU-6OnVDO,CR304,2018-09-13,237.26,confirmed,Expedia
RU-6OnVDO,CR304,2018-09-14,237.26,confirmed,Expedia
RU-pyGZZQ,CR304,2018-10-22,184.97333333333333,confirmed,Expedia
RU-pyGZZQ,CR304,2018-10-23,184.97333333333333,confirmed,Expedia
RU-pyGZZQ,CR304,2018-10-24,184.97333333333333,confirmed,Expedia
RU-6Og65n,CR304,2018-09-23,204.125,confirmed,Expedia
RU-6Og65n,CR304,2018-09-24,204.125,confirmed,Expedia
RU-qzOpBr,CR304,2018-09-11,209.41,confirmed,Expedia
RU-qzOpBr,CR304,2018-09-12,209.41,confirmed,Expedia
RU-vGNo5V,CR304,2018-09-15,204.76,confirmed,Expedia
RU-pyNoxX,CR304,2018-08-25,187.425,confirmed,Expedia
RU-pyNoxX,CR304,2018-08-26,187.425,confirmed,Expedia
RU-B3DQkn,CR304,2018-08-21,236.49,confirmed,Expedia
RU-J3Oz1l,CR304,2018-08-16,201.51,confirmed,Expedia
RU-J3Oz1l,CR304,2018-08-17,201.51,confirmed,Expedia
RU-90lAYZ,CR304,2018-09-17,157.09,confirmed,Expedia
RU-90lAYZ,CR304,2018-09-18,157.09,confirmed,Expedia
RU-D3ywyq,CR304,2018-05-25,141.925,confirmed,Expedia
RU-D3ywyq,CR304,2018-05-26,141.925,confirmed,Expedia
RU-mvKNQn,CR304,2018-08-18,288.02,confirmed,Expedia
HMQT4DB59X,CR304,2018-05-17,321.264,confirmed,Airbnb
HMQT4DB59X,CR304,2018-05-18,321.264,confirmed,Airbnb
HMQT4DB59X,CR304,2018-05-19,321.264,confirmed,Airbnb
HMQT4DB59X,CR304,2018-05-20,321.264,confirmed,Airbnb
HMQT4DB59X,CR304,2018-05-21,321.264,confirmed,Airbnb
RU-8QpJXW,CR304,2018-08-29,238.48,confirmed,Expedia
RU-8QpJXW,CR304,2018-08-30,238.48,confirmed,Expedia
RU-vGN0rX,CR304,2018-10-03,209.635,confirmed,Expedia
RU-vGN0rX,CR304,2018-10-04,209.635,confirmed,Expedia
RU-90kA7D,CR304,2018-05-29,119.17,confirmed,Expedia
RU-90kA7D,CR304,2018-05-30,119.17,confirmed,Expedia
RU-90kA7D,CR304,2018-05-31,119.17,confirmed,Expedia
RU-7PgkZj,CR304,2018-06-08,216.68,confirmed,Expedia
RU-7PgkZj,CR304,2018-06-09,216.68,confirmed,Expedia
RU-X81WV8,CR304,2018-09-30,191.57000000000002,confirmed,Expedia
RU-X81WV8,CR304,2018-10-01,191.57000000000002,confirmed,Expedia
RU-X81WV8,CR304,2018-10-02,191.57000000000002,confirmed,Expedia
RU-rALNX4,CR304,2018-06-04,216.68,confirmed,Expedia
RU-rALNX4,CR304,2018-06-05,216.68,confirmed,Expedia
RU-90Jp5Y,CR304,2018-07-01,191.57,confirmed,Expedia
RU-90Jp5Y,CR304,2018-07-02,191.57,confirmed,Expedia
RU-jpxROY,CR304,2018-09-08,221.96,confirmed,Expedia
RU-xKR9Ar,CR304,2018-06-17,216.68,confirmed,Expedia
RU-xKR9Ar,CR304,2018-06-18,216.68,confirmed,Expedia
RU-xKR9Ar,CR304,2018-06-19,216.68,confirmed,Expedia
RU-xKR9Ar,CR304,2018-06-20,216.68,confirmed,Expedia
RU-xKR9Ar,CR304,2018-06-21,216.68,confirmed,Expedia
RU-kqAkLY,CR304,2018-06-06,170.09,confirmed,Expedia
RU-kqAkLY,CR304,2018-06-07,170.09,confirmed,Expedia
RU-P3OEk2,CR304,2018-06-26,265.8925,confirmed,Expedia
RU-P3OEk2,CR304,2018-06-27,265.8925,confirmed,Expedia
RU-P3OEk2,CR304,2018-06-28,265.8925,confirmed,Expedia
RU-P3OEk2,CR304,2018-06-29,265.8925,confirmed,Expedia
RU-rAL94B,CR304,2018-06-13,228.0525,confirmed,Expedia
RU-rAL94B,CR304,2018-06-14,228.0525,confirmed,Expedia
RU-rAL94B,CR304,2018-06-15,228.0525,confirmed,Expedia
RU-rAL94B,CR304,2018-06-16,228.0525,confirmed,Expedia
RU-mvDVjA,CR304,2018-06-10,216.67999999999998,confirmed,Expedia
RU-mvDVjA,CR304,2018-06-11,216.67999999999998,confirmed,Expedia
RU-mvDVjA,CR304,2018-06-12,216.67999999999998,confirmed,Expedia
HM2BHN2A4X,CR304,2018-06-23,210.975,confirmed,Airbnb
HM2BHN2A4X,CR304,2018-06-24,210.975,confirmed,Airbnb
RU-kqY205,CR304,2018-07-10,200.42666666666665,confirmed,Expedia
RU-kqY205,CR304,2018-07-11,200.42666666666665,confirmed,Expedia
RU-kqY205,CR304,2018-07-12,200.42666666666665,confirmed,Expedia
RU-6Og0lL,CR304,2018-09-10,158.17,confirmed,Expedia
RU-nw2ZmP,CR304,2018-07-13,210.9,confirmed,Expedia
RU-nw2ZmP,CR304,2018-07-14,210.9,confirmed,Expedia
RU-nw2ZmP,CR304,2018-07-15,210.9,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-03,231.20833333333334,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-04,231.20833333333334,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-05,231.20833333333334,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-06,231.20833333333334,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-07,231.20833333333334,confirmed,Expedia
RU-5NB9BR,CR304,2018-07-08,231.20833333333334,confirmed,Expedia
RU-P3ODlA,CR304,2018-07-16,330.3,confirmed,Expedia
RU-P3ODlA,CR304,2018-07-17,330.3,confirmed,Expedia
RU-P3ODlA,CR304,2018-07-18,330.3,confirmed,Expedia
RU-P3ODlA,CR304,2018-07-19,330.3,confirmed,Expedia
RU-nw2JYR,CR304,2018-07-21,247.5525,confirmed,Expedia
RU-nw2JYR,CR304,2018-07-22,247.5525,confirmed,Expedia
RU-nw2JYR,CR304,2018-07-23,247.5525,confirmed,Expedia
RU-nw2JYR,CR304,2018-07-24,247.5525,confirmed,Expedia
RU-R3pJRz,CR304,2018-07-30,233.85,confirmed,Expedia
RU-R3pJRz,CR304,2018-07-31,233.85,confirmed,Expedia
RU-py4W7p,CR304,2018-07-25,197.72,confirmed,Expedia
RU-py4W7p,CR304,2018-07-26,197.72,confirmed,Expedia
RU-O3mn5p,CR304,2018-08-01,209.635,confirmed,Expedia
RU-O3mn5p,CR304,2018-08-02,209.635,confirmed,Expedia
RU-K3govY,CR304,2018-08-05,284.3883333333333,confirmed,Expedia
RU-K3govY,CR304,2018-08-06,284.3883333333333,confirmed,Expedia
RU-K3govY,CR304,2018-08-07,284.3883333333333,confirmed,Expedia
RU-K3govY,CR304,2018-08-08,284.3883333333333,confirmed,Expedia
RU-K3govY,CR304,2018-08-09,284.3883333333333,confirmed,Expedia
RU-K3govY,CR304,2018-08-10,284.3883333333333,confirmed,Expedia
RU-mv1oPp,CR304,2018-07-20,203.46,confirmed,Expedia
RU-jpXpG4,CR304,2018-08-03,293.595,confirmed,Expedia
RU-jpXpG4,CR304,2018-08-04,293.595,confirmed,Expedia
RU-E3YzNk,CR304,2018-07-27,231.87,confirmed,Expedia
RU-E3YzNk,CR304,2018-07-28,231.87,confirmed,Expedia
RU-py4OAX,CR305,2018-08-15,223.18,confirmed,Expedia
RU-py4OAX,CR305,2018-08-16,223.18,confirmed,Expedia
HMK4J55KT5,CR305,2018-08-23,225.04,confirmed,Airbnb
HMK4J55KT5,CR305,2018-08-24,225.04,confirmed,Airbnb
HMK4J55KT5,CR305,2018-08-25,225.04,confirmed,Airbnb
RU-W351nx,CR305,2018-08-29,212.34,confirmed,Expedia
RU-W351nx,CR305,2018-08-30,212.34,confirmed,Expedia
RU-py4OyQ,CR305,2018-08-22,229.89,confirmed,Expedia
RU-K3g0rx,CR305,2018-07-30,182.01,confirmed,Expedia
RU-zM1ngZ,CR305,2018-08-05,182.01,confirmed,Expedia
RU-B3DvGQ,CR305,2018-09-11,207.43,confirmed,Expedia
RU-1JXVoG,CR305,2018-05-25,141.925,confirmed,Expedia
RU-1JXVoG,CR305,2018-05-26,141.925,confirmed,Expedia
RU-vGWP6X,CR305,2018-09-02,134.88,confirmed,Expedia
RU-N3lNpL,CR305,2018-09-20,194.47,confirmed,Expedia
RU-N3lNpL,CR305,2018-09-21,194.47,confirmed,Expedia
HMS4STPQMC,CR305,2018-05-24,96.03,confirmed,Airbnb
RU-vGnN4X,CR305,2018-08-18,214.7775,confirmed,Expedia
RU-vGnN4X,CR305,2018-08-19,214.7775,confirmed,Expedia
RU-vGnN4X,CR305,2018-08-20,214.7775,confirmed,Expedia
RU-vGnN4X,CR305,2018-08-21,214.7775,confirmed,Expedia
RU-lrAxq6,CR305,2018-10-16,166.91,confirmed,Expedia
RU-lrAxq6,CR305,2018-10-17,166.91,confirmed,Expedia
RU-lrAxq6,CR305,2018-10-18,166.91,confirmed,Expedia
RU-O3O7KL,CR305,2018-09-07,192.9,confirmed,Expedia
HMQRJ5339X,CR305,2018-05-15,247.835,confirmed,Airbnb
HMQRJ5339X,CR305,2018-05-16,247.835,confirmed,Airbnb
HMQRJ5339X,CR305,2018-05-17,247.835,confirmed,Airbnb
HMQRJ5339X,CR305,2018-05-18,247.835,confirmed,Airbnb
RU-py4G3V,CR305,2018-07-31,218,confirmed,Expedia
RU-90qA44,CR305,2018-09-22,243.1,confirmed,Expedia
RU-90qA44,CR305,2018-09-23,243.1,confirmed,Expedia
RU-yLZDrW,CR305,2018-08-17,205.84,confirmed,Expedia
RU-K3P5Dl,CR305,2018-09-14,196.635,confirmed,Expedia
RU-K3P5Dl,CR305,2018-09-15,196.635,confirmed,Expedia
RU-A3BxK1,CR305,2018-09-17,234.515,confirmed,Expedia
RU-A3BxK1,CR305,2018-09-18,234.515,confirmed,Expedia
RU-oxMYD3,CR305,2018-08-06,272.31333333333333,confirmed,other
RU-oxMYD3,CR305,2018-08-07,272.31333333333333,confirmed,other
RU-oxMYD3,CR305,2018-08-08,272.31333333333333,confirmed,other
RU-4M5QRg,CR305,2018-09-06,157.09,confirmed,Expedia
HMKQ4HFMY4,CR305,2018-09-04,162.475,confirmed,Airbnb
HMKQ4HFMY4,CR305,2018-09-05,162.475,confirmed,Airbnb
RU-lrz4WJ,CR305,2018-10-13,168.28333333333333,confirmed,Expedia
RU-lrz4WJ,CR305,2018-10-14,168.28333333333333,confirmed,Expedia
RU-lrz4WJ,CR305,2018-10-15,168.28333333333333,confirmed,Expedia
RU-J3OW99,CR305,2018-09-08,189.37333333333333,confirmed,Expedia
RU-J3OW99,CR305,2018-09-09,189.37333333333333,confirmed,Expedia
RU-J3OW99,CR305,2018-09-10,189.37333333333333,confirmed,Expedia
HMR2CHP3CE,CR305,2018-05-20,347.9875,confirmed,Airbnb
HMR2CHP3CE,CR305,2018-05-21,347.9875,confirmed,Airbnb
HMR2CHP3CE,CR305,2018-05-22,347.9875,confirmed,Airbnb
HMR2CHP3CE,CR305,2018-05-23,347.9875,confirmed,Airbnb
RU-rAJmY6,CR305,2018-09-19,218.85,confirmed,Expedia
RU-K3J7EG,CR305,2018-05-29,158.174,confirmed,Expedia
RU-K3J7EG,CR305,2018-05-30,158.174,confirmed,Expedia
RU-K3J7EG,CR305,2018-05-31,158.174,confirmed,Expedia
RU-K3J7EG,CR305,2018-06-01,158.174,confirmed,Expedia
RU-K3J7EG,CR305,2018-06-02,158.174,confirmed,Expedia
RU-lrzwmM,CR305,2018-10-01,183.3625,confirmed,Expedia
RU-lrzwmM,CR305,2018-10-02,183.3625,confirmed,Expedia
RU-lrzwmM,CR305,2018-10-03,183.3625,confirmed,Expedia
RU-lrzwmM,CR305,2018-10-04,183.3625,confirmed,Expedia
HMK9ZEAHBK,CR305,2018-06-15,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-16,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-17,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-18,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-19,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-20,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-21,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-22,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-23,201.275,confirmed,Airbnb
HMK9ZEAHBK,CR305,2018-06-24,201.275,confirmed,Airbnb
RU-P3OJP1,CR305,2018-06-11,264.24,confirmed,Expedia
RU-P3OJP1,CR305,2018-06-12,264.24,confirmed,Expedia
HMJKEBWTBW,CR305,2018-06-06,208.55,confirmed,Airbnb
HMJKEBWTBW,CR305,2018-06-07,208.55,confirmed,Airbnb
HMJKEBWTBW,CR305,2018-06-08,208.55,confirmed,Airbnb
HMJKEBWTBW,CR305,2018-06-09,208.55,confirmed,Airbnb
HMJKEBWTBW,CR305,2018-06-10,208.55,confirmed,Airbnb
RU-yLqX1w,CR305,2018-06-28,217.445,confirmed,booking.com
RU-yLqX1w,CR305,2018-06-29,217.445,confirmed,booking.com
RU-2KYJ31,CR305,2018-05-27,119.17,confirmed,Expedia
RU-2KYJ31,CR305,2018-05-28,119.17,confirmed,Expedia
RU-qzKXD0,CR305,2018-06-04,216.68,confirmed,Expedia
RU-qzKXD0,CR305,2018-06-05,216.68,confirmed,Expedia
HMESR44P2A,CR305,2018-06-30,198.85,confirmed,Airbnb
HMESR44P2A,CR305,2018-07-01,198.85,confirmed,Airbnb
RU-R3QxZY,CR305,2018-06-26,216.68,confirmed,Expedia
RU-R3QxZY,CR305,2018-06-27,216.68,confirmed,Expedia
RU-lrB8Vl,CR305,2018-06-13,264.24,confirmed,Expedia
RU-lrB8Vl,CR305,2018-06-14,264.24,confirmed,Expedia
RU-P3n1R2,CR305,2018-07-12,260.2766666666667,confirmed,Expedia
RU-P3n1R2,CR305,2018-07-13,260.2766666666667,confirmed,Expedia
RU-P3n1R2,CR305,2018-07-14,260.2766666666667,confirmed,Expedia
HMZHHAZEZ5,CR305,2018-07-05,203.70000000000002,confirmed,Airbnb
HMZHHAZEZ5,CR305,2018-07-06,203.70000000000002,confirmed,Airbnb
HMZHHAZEZ5,CR305,2018-07-07,203.70000000000002,confirmed,Airbnb
HMWK23592D,CR305,2018-07-03,157.625,confirmed,Airbnb
HMWK23592D,CR305,2018-07-04,157.625,confirmed,Airbnb
HMPC355TWN,CR305,2018-09-12,194,confirmed,Airbnb
HMPC355TWN,CR305,2018-09-13,194,confirmed,Airbnb
RU-0GwY4v,CR305,2018-08-03,270.85,confirmed,Expedia
RU-0GwY4v,CR305,2018-08-04,270.85,confirmed,Expedia
RU-gmRLPZ,CR305,2018-07-08,190.67,confirmed,Expedia
RU-gmRLPZ,CR305,2018-07-09,190.67,confirmed,Expedia
RU-gmRLPZ,CR305,2018-07-10,190.67,confirmed,Expedia
RU-gmRLPZ,CR305,2018-07-11,190.67,confirmed,Expedia
HMQXK3JHN3,CR305,2018-08-31,278.875,confirmed,Airbnb
HMQXK3JHN3,CR305,2018-09-01,278.875,confirmed,Airbnb
RU-90lxjD,CR305,2018-10-21,171.985,confirmed,Expedia
RU-90lxjD,CR305,2018-10-22,171.985,confirmed,Expedia
RU-90lxjD,CR305,2018-10-23,171.985,confirmed,Expedia
RU-90lxjD,CR305,2018-10-24,171.985,confirmed,Expedia
RU-5NBMox,CR305,2018-07-26,224.8,confirmed,Expedia
RU-5NBMox,CR305,2018-07-27,224.8,confirmed,Expedia
RU-Y3zmxW,CR305,2018-07-24,270.185,confirmed,Expedia
RU-Y3zmxW,CR305,2018-07-25,270.185,confirmed,Expedia
RU-X8ylWW,CR305,2018-07-16,205.48333333333335,confirmed,Expedia
RU-X8ylWW,CR305,2018-07-17,205.48333333333335,confirmed,Expedia
RU-X8ylWW,CR305,2018-07-18,205.48333333333335,confirmed,Expedia
RU-qzgWg0,CR305,2018-08-09,266.95,confirmed,Expedia
RU-qzgWg0,CR305,2018-08-10,266.95,confirmed,Expedia
RU-qzgWg0,CR305,2018-08-11,266.95,confirmed,Expedia
RU-qzgWg0,CR305,2018-08-12,266.95,confirmed,Expedia
RU-qzgWg0,CR305,2018-08-13,266.95,confirmed,Expedia
HMF29ZWXNW,CR305,2018-07-19,229.89000000000001,confirmed,Airbnb
HMF29ZWXNW,CR305,2018-07-20,229.89000000000001,confirmed,Airbnb
HMF29ZWXNW,CR305,2018-07-21,229.89000000000001,confirmed,Airbnb
HMF29ZWXNW,CR305,2018-07-22,229.89000000000001,confirmed,Airbnb
HMF29ZWXNW,CR305,2018-07-23,229.89000000000001,confirmed,Airbnb
RU-3LzgDM,CR305,2018-07-15,140.84,confirmed,Expedia
RU-kqYvKN,CR305,2018-08-02,281.42,confirmed,Expedia
RU-5N67gK,CR305,2018-09-24,175.78,confirmed,Expedia
RU-5N67gK,CR305,2018-09-25,175.78,confirmed,Expedia
RU-5N67gK,CR305,2018-09-26,175.78,confirmed,Expedia
RU-5N67gK,CR305,2018-09-27,175.78,confirmed,Expedia
RU-nwB7Z4,CR307,2018-09-16,235.7,confirmed,Expedia
RU-nwB7Z4,CR307,2018-09-17,235.7,confirmed,Expedia
RU-nwB7Z4,CR307,2018-09-18,235.7,confirmed,Expedia
RU-nwB7Z4,CR307,2018-09-19,235.7,confirmed,Expedia
RU-nwB7Z4,CR307,2018-09-20,235.7,confirmed,Expedia
RU-2Ky34z,CR307,2018-07-26,221.96,confirmed,Expedia
RU-2Ky34z,CR307,2018-07-27,221.96,confirmed,Expedia
RU-2Ky34z,CR307,2018-07-28,221.96,confirmed,Expedia
RU-1JgW0o,CR307,2018-08-06,221.96,confirmed,Expedia
RU-nwLRQp,CR307,2018-08-20,196.365,confirmed,Expedia
RU-nwLRQp,CR307,2018-08-21,196.365,confirmed,Expedia
RU-nwLRQp,CR307,2018-08-22,196.365,confirmed,Expedia
RU-nwLRQp,CR307,2018-08-23,196.365,confirmed,Expedia
RU-pyNny2,CR307,2018-08-24,189.81,confirmed,Expedia
RU-pyNny2,CR307,2018-08-25,189.81,confirmed,Expedia
RU-pyNny2,CR307,2018-08-26,189.81,confirmed,Expedia
RU-pyNny2,CR307,2018-08-27,189.81,confirmed,Expedia
RU-pyNny2,CR307,2018-08-28,189.81,confirmed,Expedia
HM2CPZABAR,CR307,2018-07-29,176.86333333333334,confirmed,Airbnb
HM2CPZABAR,CR307,2018-07-30,176.86333333333334,confirmed,Airbnb
HM2CPZABAR,CR307,2018-07-31,176.86333333333334,confirmed,Airbnb
RU-nwLwJE,CR307,2018-09-11,259.21999999999997,confirmed,Expedia
RU-nwLwJE,CR307,2018-09-12,259.21999999999997,confirmed,Expedia
RU-nwLwJE,CR307,2018-09-13,259.21999999999997,confirmed,Expedia
RU-nwLwJE,CR307,2018-09-14,259.21999999999997,confirmed,Expedia
RU-nwLwJE,CR307,2018-09-15,259.21999999999997,confirmed,Expedia
HMNPKM48QB,CR307,2018-08-31,229.405,confirmed,Airbnb
HMNPKM48QB,CR307,2018-09-01,229.405,confirmed,Airbnb
HMNPKM48QB,CR307,2018-09-02,229.405,confirmed,Airbnb
HMNPKM48QB,CR307,2018-09-03,229.405,confirmed,Airbnb
RU-90q2rB,CR307,2018-08-07,231.21,confirmed,Expedia
RU-G3Lp0r,CR307,2018-09-06,148.155,confirmed,Expedia
RU-G3Lp0r,CR307,2018-09-07,148.155,confirmed,Expedia
RU-lrJ3AM,CR307,2018-08-29,174.42,confirmed,Expedia
RU-lrJ3AM,CR307,2018-08-30,174.42,confirmed,Expedia
RU-X81VXk,CR307,2018-09-25,179.835,confirmed,Expedia
RU-X81VXk,CR307,2018-09-26,179.835,confirmed,Expedia
HM3X55FHTW,CR307,2018-05-23,96.03,confirmed,Airbnb
RU-1JXQ5Z,CR307,2018-05-25,120.25333333333333,confirmed,Expedia
RU-1JXQ5Z,CR307,2018-05-26,120.25333333333333,confirmed,Expedia
RU-1JXQ5Z,CR307,2018-05-27,120.25333333333333,confirmed,Expedia
RU-5N27GK,CR307,2018-05-21,553.575,confirmed,Expedia
RU-5N27GK,CR307,2018-05-22,553.575,confirmed,Expedia
HMPFMEETXK,CR307,2018-05-14,250.09833333333333,confirmed,Airbnb
HMPFMEETXK,CR307,2018-05-15,250.09833333333333,confirmed,Airbnb
HMPFMEETXK,CR307,2018-05-16,250.09833333333333,confirmed,Airbnb
HMPFMEETXK,CR307,2018-05-17,250.09833333333333,confirmed,Airbnb
HMPFMEETXK,CR307,2018-05-18,250.09833333333333,confirmed,Airbnb
HMPFMEETXK,CR307,2018-05-19,250.09833333333333,confirmed,Airbnb
RU-G3B3mK,CR307,2018-06-13,216.68,confirmed,Expedia
RU-G3B3mK,CR307,2018-06-14,216.68,confirmed,Expedia
RM5Wrz0,CR307,2018-06-17,197.07999999999998,confirmed,direct
